taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	namePublishedInID	scientificName	acceptedNameUsage	parentNameUsage	namePublishedIn	namePublishedInYear	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	scientificNameAuthorship	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	modified	bibliographicCitation	references	license	rightsHolder	datasetName	institutionCode	datasetID	isMarine	isFreshwater	isTerrestrial	isExtinct	isBrackish	vernacularName	source	language	isPreferredName
urn:lsid:marinespecies.org:taxname:101004	urn:lsid:marinespecies.org:taxname:101004	urn:lsid:marinespecies.org:taxname:855677	urn:lsid:marinespecies.org:taxname:100777		Sagartiogeton viduatus	Sagartia (Cylista) viduata	Sagartiogeton			Animalia	Cnidaria	Anthozoa	Actiniaria	Sagartiidae	Sagartiogeton		viduatus		Species	(Müller, 1776)	ICZN	unaccepted		2020-12-16	Rodríguez, E.; Fautin, D; Daly, M. (2023). World List of Actiniaria. Sagartiogeton viduatus (Müller, 1776). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101004	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101004						1					eelgrass anemone	Cole, T. C. H. (2017). Wörterbuch der Wirbellosen / Dictionary of Invertebrates. Latein-Deutsch-English. <em>2017.</em> Springer Spektrum: Berlin. ISBN 978-3-662-52869-3. XII, 574 pp.	ENG	0
urn:lsid:marinespecies.org:taxname:101006	urn:lsid:marinespecies.org:taxname:101006	urn:lsid:marinespecies.org:taxname:411138	urn:lsid:marinespecies.org:taxname:100779		Arachnanthus nocturnus	Isarachnanthus nocturnus	Arachnanthus	Hartog J.C. den, 1977.  Descriptions of two new Ceriantharia from the Caribbean region, Pachycerianthus curacaoensis n. sp. and Arachnanthus nocturnus n. sp., with a discussion of the cnidom and of the classification of the Ceriantharia.  Zoologische Mededelingen 51 (14): 211-242	1977	Animalia	Cnidaria	Anthozoa	Penicillaria	Arachnactidae	Arachnanthus		nocturnus		Species	den Hartog, 1977	ICZN	unaccepted		2013-09-21	Molodtsova, T. (2023). World List of Ceriantharia. Arachnanthus nocturnus den Hartog, 1977. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101006	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101006						1					banded tube-dwelling anemone	Kaplan, E. H. (1982). A Field Guide to Coral Reefs: Caribbean and Florida. <em>Houghton Mifflin Company, Boston.</em> pp 289.	ENG	0
urn:lsid:marinespecies.org:taxname:101007	urn:lsid:marinespecies.org:taxname:101007	urn:lsid:marinespecies.org:taxname:101007	urn:lsid:marinespecies.org:taxname:100779		Arachnanthus sarsi	Arachnanthus sarsi	Arachnanthus	Carlgren, O. (1912). Ceriantharia. <em>Danish Ingolf-Expedition.</em> 5(3): 1-79.	1912	Animalia	Cnidaria	Anthozoa	Penicillaria	Arachnactidae	Arachnanthus		sarsi		Species	Carlgren, 1912	ICZN	accepted		2010-09-10	Molodtsova, T. (2023). World List of Ceriantharia. Arachnanthus sarsi Carlgren, 1912. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101007	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101007						1					scarce tube-dwelling anemone	PESI (A Pan-European Species directories Infrastructure) focal points	ENG	0
urn:lsid:marinespecies.org:taxname:101011	urn:lsid:marinespecies.org:taxname:101011	urn:lsid:marinespecies.org:taxname:101011	urn:lsid:marinespecies.org:taxname:100782		Cerianthus membranaceus	Cerianthus membranaceus	Cerianthus	Gmelin, J. F. (1791). Vermes. In: Gmelin J.F. (Ed.) Caroli a Linnaei Systema Naturae per Regna Tria Naturae, Ed. 13. Tome 1(6). G.E. Beer, Lipsiae [Leipzig]. pp. 3021-3910. <em>Systema Naturae.  Linneaeus (ed.).  Ed. 13.</em> 1: pars. 6.	1791	Animalia	Cnidaria	Anthozoa	Spirularia	Cerianthidae	Cerianthus		membranaceus		Species	(Gmelin, 1791)	ICZN	accepted		2018-03-30	Molodtsova, T. (2023). World List of Ceriantharia. Cerianthus membranaceus (Gmelin, 1791). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101011	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101011						1	0	0			Grande cérianthe		FRA	0
urn:lsid:marinespecies.org:taxname:101011	urn:lsid:marinespecies.org:taxname:101011	urn:lsid:marinespecies.org:taxname:101011	urn:lsid:marinespecies.org:taxname:100782		Cerianthus membranaceus	Cerianthus membranaceus	Cerianthus	Gmelin, J. F. (1791). Vermes. In: Gmelin J.F. (Ed.) Caroli a Linnaei Systema Naturae per Regna Tria Naturae, Ed. 13. Tome 1(6). G.E. Beer, Lipsiae [Leipzig]. pp. 3021-3910. <em>Systema Naturae.  Linneaeus (ed.).  Ed. 13.</em> 1: pars. 6.	1791	Animalia	Cnidaria	Anthozoa	Spirularia	Cerianthidae	Cerianthus		membranaceus		Species	(Gmelin, 1791)	ICZN	accepted		2018-03-30	Molodtsova, T. (2023). World List of Ceriantharia. Cerianthus membranaceus (Gmelin, 1791). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101011	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101011						1	0	0			Kouilhenn-garreg-vras		BRE	0
urn:lsid:marinespecies.org:taxname:101011	urn:lsid:marinespecies.org:taxname:101011	urn:lsid:marinespecies.org:taxname:101011	urn:lsid:marinespecies.org:taxname:100782		Cerianthus membranaceus	Cerianthus membranaceus	Cerianthus	Gmelin, J. F. (1791). Vermes. In: Gmelin J.F. (Ed.) Caroli a Linnaei Systema Naturae per Regna Tria Naturae, Ed. 13. Tome 1(6). G.E. Beer, Lipsiae [Leipzig]. pp. 3021-3910. <em>Systema Naturae.  Linneaeus (ed.).  Ed. 13.</em> 1: pars. 6.	1791	Animalia	Cnidaria	Anthozoa	Spirularia	Cerianthidae	Cerianthus		membranaceus		Species	(Gmelin, 1791)	ICZN	accepted		2018-03-30	Molodtsova, T. (2023). World List of Ceriantharia. Cerianthus membranaceus (Gmelin, 1791). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101011	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101011						1	0	0			Mediterranean cerianthid	Cole, T. C. H. (2017). Wörterbuch der Wirbellosen / Dictionary of Invertebrates. Latein-Deutsch-English. <em>2017.</em> Springer Spektrum: Berlin. ISBN 978-3-662-52869-3. XII, 574 pp.	ENG	0
urn:lsid:marinespecies.org:taxname:101011	urn:lsid:marinespecies.org:taxname:101011	urn:lsid:marinespecies.org:taxname:101011	urn:lsid:marinespecies.org:taxname:100782		Cerianthus membranaceus	Cerianthus membranaceus	Cerianthus	Gmelin, J. F. (1791). Vermes. In: Gmelin J.F. (Ed.) Caroli a Linnaei Systema Naturae per Regna Tria Naturae, Ed. 13. Tome 1(6). G.E. Beer, Lipsiae [Leipzig]. pp. 3021-3910. <em>Systema Naturae.  Linneaeus (ed.).  Ed. 13.</em> 1: pars. 6.	1791	Animalia	Cnidaria	Anthozoa	Spirularia	Cerianthidae	Cerianthus		membranaceus		Species	(Gmelin, 1791)	ICZN	accepted		2018-03-30	Molodtsova, T. (2023). World List of Ceriantharia. Cerianthus membranaceus (Gmelin, 1791). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101011	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101011						1	0	0			Mediterranean tube anemone	Cole, T. C. H. (2017). Wörterbuch der Wirbellosen / Dictionary of Invertebrates. Latein-Deutsch-English. <em>2017.</em> Springer Spektrum: Berlin. ISBN 978-3-662-52869-3. XII, 574 pp.	ENG	0
urn:lsid:marinespecies.org:taxname:101011	urn:lsid:marinespecies.org:taxname:101011	urn:lsid:marinespecies.org:taxname:101011	urn:lsid:marinespecies.org:taxname:100782		Cerianthus membranaceus	Cerianthus membranaceus	Cerianthus	Gmelin, J. F. (1791). Vermes. In: Gmelin J.F. (Ed.) Caroli a Linnaei Systema Naturae per Regna Tria Naturae, Ed. 13. Tome 1(6). G.E. Beer, Lipsiae [Leipzig]. pp. 3021-3910. <em>Systema Naturae.  Linneaeus (ed.).  Ed. 13.</em> 1: pars. 6.	1791	Animalia	Cnidaria	Anthozoa	Spirularia	Cerianthidae	Cerianthus		membranaceus		Species	(Gmelin, 1791)	ICZN	accepted		2018-03-30	Molodtsova, T. (2023). World List of Ceriantharia. Cerianthus membranaceus (Gmelin, 1791). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101011	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101011						1	0	0			Mittel-meer Zylinderrose		DEU	0
urn:lsid:marinespecies.org:taxname:101011	urn:lsid:marinespecies.org:taxname:101011	urn:lsid:marinespecies.org:taxname:101011	urn:lsid:marinespecies.org:taxname:100782		Cerianthus membranaceus	Cerianthus membranaceus	Cerianthus	Gmelin, J. F. (1791). Vermes. In: Gmelin J.F. (Ed.) Caroli a Linnaei Systema Naturae per Regna Tria Naturae, Ed. 13. Tome 1(6). G.E. Beer, Lipsiae [Leipzig]. pp. 3021-3910. <em>Systema Naturae.  Linneaeus (ed.).  Ed. 13.</em> 1: pars. 6.	1791	Animalia	Cnidaria	Anthozoa	Spirularia	Cerianthidae	Cerianthus		membranaceus		Species	(Gmelin, 1791)	ICZN	accepted		2018-03-30	Molodtsova, T. (2023). World List of Ceriantharia. Cerianthus membranaceus (Gmelin, 1791). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101011	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101011						1	0	0			Mittelmeer-Zylinderrose	Cole, T. C. H. (2017). Wörterbuch der Wirbellosen / Dictionary of Invertebrates. Latein-Deutsch-English. <em>2017.</em> Springer Spektrum: Berlin. ISBN 978-3-662-52869-3. XII, 574 pp.	DEU	0
urn:lsid:marinespecies.org:taxname:101011	urn:lsid:marinespecies.org:taxname:101011	urn:lsid:marinespecies.org:taxname:101011	urn:lsid:marinespecies.org:taxname:100782		Cerianthus membranaceus	Cerianthus membranaceus	Cerianthus	Gmelin, J. F. (1791). Vermes. In: Gmelin J.F. (Ed.) Caroli a Linnaei Systema Naturae per Regna Tria Naturae, Ed. 13. Tome 1(6). G.E. Beer, Lipsiae [Leipzig]. pp. 3021-3910. <em>Systema Naturae.  Linneaeus (ed.).  Ed. 13.</em> 1: pars. 6.	1791	Animalia	Cnidaria	Anthozoa	Spirularia	Cerianthidae	Cerianthus		membranaceus		Species	(Gmelin, 1791)	ICZN	accepted		2018-03-30	Molodtsova, T. (2023). World List of Ceriantharia. Cerianthus membranaceus (Gmelin, 1791). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101011	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101011						1	0	0			Sutell-garreg-vras		BRE	0
urn:lsid:marinespecies.org:taxname:101011	urn:lsid:marinespecies.org:taxname:101011	urn:lsid:marinespecies.org:taxname:101011	urn:lsid:marinespecies.org:taxname:100782		Cerianthus membranaceus	Cerianthus membranaceus	Cerianthus	Gmelin, J. F. (1791). Vermes. In: Gmelin J.F. (Ed.) Caroli a Linnaei Systema Naturae per Regna Tria Naturae, Ed. 13. Tome 1(6). G.E. Beer, Lipsiae [Leipzig]. pp. 3021-3910. <em>Systema Naturae.  Linneaeus (ed.).  Ed. 13.</em> 1: pars. 6.	1791	Animalia	Cnidaria	Anthozoa	Spirularia	Cerianthidae	Cerianthus		membranaceus		Species	(Gmelin, 1791)	ICZN	accepted		2018-03-30	Molodtsova, T. (2023). World List of Ceriantharia. Cerianthus membranaceus (Gmelin, 1791). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101011	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101011						1	0	0			Zylinderrose	Club d'immersió Facultat de Biologia, Universitat de Barcelona	DEU	0
urn:lsid:marinespecies.org:taxname:101011	urn:lsid:marinespecies.org:taxname:101011	urn:lsid:marinespecies.org:taxname:101011	urn:lsid:marinespecies.org:taxname:100782		Cerianthus membranaceus	Cerianthus membranaceus	Cerianthus	Gmelin, J. F. (1791). Vermes. In: Gmelin J.F. (Ed.) Caroli a Linnaei Systema Naturae per Regna Tria Naturae, Ed. 13. Tome 1(6). G.E. Beer, Lipsiae [Leipzig]. pp. 3021-3910. <em>Systema Naturae.  Linneaeus (ed.).  Ed. 13.</em> 1: pars. 6.	1791	Animalia	Cnidaria	Anthozoa	Spirularia	Cerianthidae	Cerianthus		membranaceus		Species	(Gmelin, 1791)	ICZN	accepted		2018-03-30	Molodtsova, T. (2023). World List of Ceriantharia. Cerianthus membranaceus (Gmelin, 1791). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101011	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101011						1	0	0			anèmona de tub mediterrània	Club d'immersió Facultat de Biologia, Universitat de Barcelona	CAT	0
urn:lsid:marinespecies.org:taxname:101011	urn:lsid:marinespecies.org:taxname:101011	urn:lsid:marinespecies.org:taxname:101011	urn:lsid:marinespecies.org:taxname:100782		Cerianthus membranaceus	Cerianthus membranaceus	Cerianthus	Gmelin, J. F. (1791). Vermes. In: Gmelin J.F. (Ed.) Caroli a Linnaei Systema Naturae per Regna Tria Naturae, Ed. 13. Tome 1(6). G.E. Beer, Lipsiae [Leipzig]. pp. 3021-3910. <em>Systema Naturae.  Linneaeus (ed.).  Ed. 13.</em> 1: pars. 6.	1791	Animalia	Cnidaria	Anthozoa	Spirularia	Cerianthidae	Cerianthus		membranaceus		Species	(Gmelin, 1791)	ICZN	accepted		2018-03-30	Molodtsova, T. (2023). World List of Ceriantharia. Cerianthus membranaceus (Gmelin, 1791). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101011	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101011						1	0	0			anémona tubo	Club d'immersió Facultat de Biologia, Universitat de Barcelona	SPA	0
urn:lsid:marinespecies.org:taxname:101011	urn:lsid:marinespecies.org:taxname:101011	urn:lsid:marinespecies.org:taxname:101011	urn:lsid:marinespecies.org:taxname:100782		Cerianthus membranaceus	Cerianthus membranaceus	Cerianthus	Gmelin, J. F. (1791). Vermes. In: Gmelin J.F. (Ed.) Caroli a Linnaei Systema Naturae per Regna Tria Naturae, Ed. 13. Tome 1(6). G.E. Beer, Lipsiae [Leipzig]. pp. 3021-3910. <em>Systema Naturae.  Linneaeus (ed.).  Ed. 13.</em> 1: pars. 6.	1791	Animalia	Cnidaria	Anthozoa	Spirularia	Cerianthidae	Cerianthus		membranaceus		Species	(Gmelin, 1791)	ICZN	accepted		2018-03-30	Molodtsova, T. (2023). World List of Ceriantharia. Cerianthus membranaceus (Gmelin, 1791). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101011	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101011						1	0	0			ardichella		ITA	0
urn:lsid:marinespecies.org:taxname:101011	urn:lsid:marinespecies.org:taxname:101011	urn:lsid:marinespecies.org:taxname:101011	urn:lsid:marinespecies.org:taxname:100782		Cerianthus membranaceus	Cerianthus membranaceus	Cerianthus	Gmelin, J. F. (1791). Vermes. In: Gmelin J.F. (Ed.) Caroli a Linnaei Systema Naturae per Regna Tria Naturae, Ed. 13. Tome 1(6). G.E. Beer, Lipsiae [Leipzig]. pp. 3021-3910. <em>Systema Naturae.  Linneaeus (ed.).  Ed. 13.</em> 1: pars. 6.	1791	Animalia	Cnidaria	Anthozoa	Spirularia	Cerianthidae	Cerianthus		membranaceus		Species	(Gmelin, 1791)	ICZN	accepted		2018-03-30	Molodtsova, T. (2023). World List of Ceriantharia. Cerianthus membranaceus (Gmelin, 1791). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101011	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101011						1	0	0			cerianto		ITA	0
urn:lsid:marinespecies.org:taxname:101011	urn:lsid:marinespecies.org:taxname:101011	urn:lsid:marinespecies.org:taxname:101011	urn:lsid:marinespecies.org:taxname:100782		Cerianthus membranaceus	Cerianthus membranaceus	Cerianthus	Gmelin, J. F. (1791). Vermes. In: Gmelin J.F. (Ed.) Caroli a Linnaei Systema Naturae per Regna Tria Naturae, Ed. 13. Tome 1(6). G.E. Beer, Lipsiae [Leipzig]. pp. 3021-3910. <em>Systema Naturae.  Linneaeus (ed.).  Ed. 13.</em> 1: pars. 6.	1791	Animalia	Cnidaria	Anthozoa	Spirularia	Cerianthidae	Cerianthus		membranaceus		Species	(Gmelin, 1791)	ICZN	accepted		2018-03-30	Molodtsova, T. (2023). World List of Ceriantharia. Cerianthus membranaceus (Gmelin, 1791). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101011	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101011						1	0	0			cylinder anemone	Club d'immersió Facultat de Biologia, Universitat de Barcelona	ENG	0
urn:lsid:marinespecies.org:taxname:101011	urn:lsid:marinespecies.org:taxname:101011	urn:lsid:marinespecies.org:taxname:101011	urn:lsid:marinespecies.org:taxname:100782		Cerianthus membranaceus	Cerianthus membranaceus	Cerianthus	Gmelin, J. F. (1791). Vermes. In: Gmelin J.F. (Ed.) Caroli a Linnaei Systema Naturae per Regna Tria Naturae, Ed. 13. Tome 1(6). G.E. Beer, Lipsiae [Leipzig]. pp. 3021-3910. <em>Systema Naturae.  Linneaeus (ed.).  Ed. 13.</em> 1: pars. 6.	1791	Animalia	Cnidaria	Anthozoa	Spirularia	Cerianthidae	Cerianthus		membranaceus		Species	(Gmelin, 1791)	ICZN	accepted		2018-03-30	Molodtsova, T. (2023). World List of Ceriantharia. Cerianthus membranaceus (Gmelin, 1791). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101011	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101011						1	0	0			cérianthe de Méditerranée	Club d'immersió Facultat de Biologia, Universitat de Barcelona	FRA	0
urn:lsid:marinespecies.org:taxname:101011	urn:lsid:marinespecies.org:taxname:101011	urn:lsid:marinespecies.org:taxname:101011	urn:lsid:marinespecies.org:taxname:100782		Cerianthus membranaceus	Cerianthus membranaceus	Cerianthus	Gmelin, J. F. (1791). Vermes. In: Gmelin J.F. (Ed.) Caroli a Linnaei Systema Naturae per Regna Tria Naturae, Ed. 13. Tome 1(6). G.E. Beer, Lipsiae [Leipzig]. pp. 3021-3910. <em>Systema Naturae.  Linneaeus (ed.).  Ed. 13.</em> 1: pars. 6.	1791	Animalia	Cnidaria	Anthozoa	Spirularia	Cerianthidae	Cerianthus		membranaceus		Species	(Gmelin, 1791)	ICZN	accepted		2018-03-30	Molodtsova, T. (2023). World List of Ceriantharia. Cerianthus membranaceus (Gmelin, 1791). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101011	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101011						1	0	0			firewoks anemone	Cole, T. C. H. (2017). Wörterbuch der Wirbellosen / Dictionary of Invertebrates. Latein-Deutsch-English. <em>2017.</em> Springer Spektrum: Berlin. ISBN 978-3-662-52869-3. XII, 574 pp.	ENG	0
urn:lsid:marinespecies.org:taxname:101011	urn:lsid:marinespecies.org:taxname:101011	urn:lsid:marinespecies.org:taxname:101011	urn:lsid:marinespecies.org:taxname:100782		Cerianthus membranaceus	Cerianthus membranaceus	Cerianthus	Gmelin, J. F. (1791). Vermes. In: Gmelin J.F. (Ed.) Caroli a Linnaei Systema Naturae per Regna Tria Naturae, Ed. 13. Tome 1(6). G.E. Beer, Lipsiae [Leipzig]. pp. 3021-3910. <em>Systema Naturae.  Linneaeus (ed.).  Ed. 13.</em> 1: pars. 6.	1791	Animalia	Cnidaria	Anthozoa	Spirularia	Cerianthidae	Cerianthus		membranaceus		Species	(Gmelin, 1791)	ICZN	accepted		2018-03-30	Molodtsova, T. (2023). World List of Ceriantharia. Cerianthus membranaceus (Gmelin, 1791). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101011	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101011						1	0	0			flore di mare		ITA	0
urn:lsid:marinespecies.org:taxname:101011	urn:lsid:marinespecies.org:taxname:101011	urn:lsid:marinespecies.org:taxname:101011	urn:lsid:marinespecies.org:taxname:100782		Cerianthus membranaceus	Cerianthus membranaceus	Cerianthus	Gmelin, J. F. (1791). Vermes. In: Gmelin J.F. (Ed.) Caroli a Linnaei Systema Naturae per Regna Tria Naturae, Ed. 13. Tome 1(6). G.E. Beer, Lipsiae [Leipzig]. pp. 3021-3910. <em>Systema Naturae.  Linneaeus (ed.).  Ed. 13.</em> 1: pars. 6.	1791	Animalia	Cnidaria	Anthozoa	Spirularia	Cerianthidae	Cerianthus		membranaceus		Species	(Gmelin, 1791)	ICZN	accepted		2018-03-30	Molodtsova, T. (2023). World List of Ceriantharia. Cerianthus membranaceus (Gmelin, 1791). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101011	https://www.marinespecies.org/aphia.php?p=taxdetails&id=101011						1	0	0			kokeranemone		DUT	0
